lat_index,lon_index,latitude,longitude,missing_count,valid_count,missing_fraction,longest_consecutive_missing,number_of_missing_runs,first_missing_date,last_missing_date
42,190,15.5,92.5,132,1287,0.09302325581395349,92,5,2024-06-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
43,190,15.75,92.5,132,1287,0.09302325581395349,92,5,2024-06-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
30,204,12.5,96.0,132,1287,0.09302325581395349,84,4,2024-01-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
39,196,14.75,94.0,132,1287,0.09302325581395349,56,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
39,197,14.75,94.25,132,1287,0.09302325581395349,56,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
39,198,14.75,94.5,132,1287,0.09302325581395349,56,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
24,209,11.0,97.25,132,1287,0.09302325581395349,52,5,2024-02-06T00:00:00.000000000,2024-11-19T00:00:00.000000000
31,189,12.75,92.25,132,1287,0.09302325581395349,44,8,2024-04-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
64,180,21.0,90.0,128,1291,0.09020436927413672,104,4,2024-03-05T00:00:00.000000000,2024-11-15T00:00:00.000000000
29,204,12.25,96.0,128,1291,0.09020436927413672,80,4,2024-01-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
33,207,13.25,96.75,128,1291,0.09020436927413672,72,4,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
34,207,13.5,96.75,128,1291,0.09020436927413672,72,4,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
52,187,18.0,91.75,128,1291,0.09020436927413672,72,7,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
63,170,20.75,87.5,128,1291,0.09020436927413672,56,8,2021-10-03T00:00:00.000000000,2024-11-19T00:00:00.000000000
32,189,13.0,92.25,128,1291,0.09020436927413672,44,8,2024-04-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
36,205,14.0,96.25,124,1295,0.08738548273431994,100,3,2024-04-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
27,205,11.75,96.25,124,1295,0.08738548273431994,80,4,2024-01-05T00:00:00.000000000,2024-11-11T00:00:00.000000000
28,204,12.0,96.0,124,1295,0.08738548273431994,80,4,2024-01-05T00:00:00.000000000,2024-11-11T00:00:00.000000000
28,205,12.0,96.25,124,1295,0.08738548273431994,80,4,2024-01-05T00:00:00.000000000,2024-11-11T00:00:00.000000000
43,188,15.75,92.0,124,1295,0.08738548273431994,56,7,2024-05-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
43,189,15.75,92.25,124,1295,0.08738548273431994,56,7,2024-05-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
44,188,16.0,92.0,124,1295,0.08738548273431994,56,7,2024-05-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
44,189,16.0,92.25,124,1295,0.08738548273431994,56,7,2024-05-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
24,207,11.0,96.75,124,1295,0.08738548273431994,52,5,2024-02-06T00:00:00.000000000,2024-11-19T00:00:00.000000000
24,208,11.0,97.0,124,1295,0.08738548273431994,52,5,2024-02-06T00:00:00.000000000,2024-11-19T00:00:00.000000000
25,207,11.25,96.75,124,1295,0.08738548273431994,52,5,2024-02-06T00:00:00.000000000,2024-11-19T00:00:00.000000000
25,208,11.25,97.0,124,1295,0.08738548273431994,52,5,2024-02-06T00:00:00.000000000,2024-11-19T00:00:00.000000000
41,186,15.25,91.5,124,1295,0.08738548273431994,44,7,2024-04-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
29,189,12.25,92.25,124,1295,0.08738548273431994,40,6,2024-04-18T00:00:00.000000000,2024-11-19T00:00:00.000000000
61,181,20.25,90.25,120,1299,0.08456659619450317,104,3,2024-05-24T00:00:00.000000000,2024-11-15T00:00:00.000000000
62,181,20.5,90.25,120,1299,0.08456659619450317,104,3,2024-05-24T00:00:00.000000000,2024-11-15T00:00:00.000000000
56,183,19.0,90.75,120,1299,0.08456659619450317,92,3,2024-02-26T00:00:00.000000000,2024-11-19T00:00:00.000000000
53,184,18.25,91.0,120,1299,0.08456659619450317,88,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
27,203,11.75,95.75,120,1299,0.08456659619450317,80,4,2024-01-05T00:00:00.000000000,2024-11-11T00:00:00.000000000
27,204,11.75,96.0,120,1299,0.08456659619450317,80,4,2024-01-05T00:00:00.000000000,2024-11-11T00:00:00.000000000
28,203,12.0,95.75,120,1299,0.08456659619450317,80,4,2024-01-05T00:00:00.000000000,2024-11-11T00:00:00.000000000
48,188,17.0,92.0,120,1299,0.08456659619450317,72,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
49,188,17.25,92.0,120,1299,0.08456659619450317,72,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
50,188,17.5,92.0,120,1299,0.08456659619450317,72,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
51,188,17.75,92.0,120,1299,0.08456659619450317,72,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
58,182,19.5,90.5,120,1299,0.08456659619450317,64,6,2024-04-14T00:00:00.000000000,2024-11-15T00:00:00.000000000
59,182,19.75,90.5,120,1299,0.08456659619450317,64,6,2024-04-14T00:00:00.000000000,2024-11-15T00:00:00.000000000
37,196,14.25,94.0,120,1299,0.08456659619450317,56,4,2024-05-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
38,196,14.5,94.0,120,1299,0.08456659619450317,56,4,2024-05-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
38,197,14.5,94.25,120,1299,0.08456659619450317,56,4,2024-05-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
39,195,14.75,93.75,120,1299,0.08456659619450317,56,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
27,193,11.75,93.25,120,1299,0.08456659619450317,48,5,2024-01-25T00:00:00.000000000,2024-11-15T00:00:00.000000000
31,207,12.75,96.75,120,1299,0.08456659619450317,32,6,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
32,207,13.0,96.75,120,1299,0.08456659619450317,32,6,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
38,195,14.5,93.75,116,1303,0.0817477096546864,56,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
42,185,15.5,91.25,116,1303,0.0817477096546864,52,7,2024-04-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
23,207,10.75,96.75,116,1303,0.0817477096546864,44,5,2024-02-06T00:00:00.000000000,2024-11-19T00:00:00.000000000
23,208,10.75,97.0,116,1303,0.0817477096546864,44,5,2024-02-06T00:00:00.000000000,2024-11-19T00:00:00.000000000
23,209,10.75,97.25,116,1303,0.0817477096546864,40,5,2024-02-10T00:00:00.000000000,2024-11-19T00:00:00.000000000
40,192,15.0,93.0,116,1303,0.0817477096546864,28,7,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
40,193,15.0,93.25,116,1303,0.0817477096546864,28,7,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
42,188,15.5,92.0,116,1303,0.0817477096546864,28,8,2024-05-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
42,189,15.5,92.25,116,1303,0.0817477096546864,28,8,2024-05-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
38,201,14.5,95.25,112,1307,0.07892882311486962,104,2,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
55,183,18.75,90.75,112,1307,0.07892882311486962,92,3,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
25,205,11.25,96.25,112,1307,0.07892882311486962,72,4,2024-01-05T00:00:00.000000000,2024-11-11T00:00:00.000000000
25,206,11.25,96.5,112,1307,0.07892882311486962,72,4,2024-01-05T00:00:00.000000000,2024-11-11T00:00:00.000000000
26,205,11.5,96.25,112,1307,0.07892882311486962,72,4,2024-01-05T00:00:00.000000000,2024-11-11T00:00:00.000000000
51,187,17.75,91.75,112,1307,0.07892882311486962,72,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
52,186,18.0,91.5,112,1307,0.07892882311486962,72,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
38,198,14.5,94.5,112,1307,0.07892882311486962,56,4,2024-05-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
38,199,14.5,94.75,112,1307,0.07892882311486962,56,4,2024-05-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
43,187,15.75,91.75,112,1307,0.07892882311486962,56,7,2024-06-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
44,187,16.0,91.75,112,1307,0.07892882311486962,56,7,2024-06-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
45,188,16.25,92.0,112,1307,0.07892882311486962,56,7,2024-06-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
45,189,16.25,92.25,112,1307,0.07892882311486962,56,7,2024-06-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
46,189,16.5,92.25,112,1307,0.07892882311486962,56,7,2024-06-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
47,188,16.75,92.0,112,1307,0.07892882311486962,56,7,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
30,189,12.5,92.25,112,1307,0.07892882311486962,40,5,2024-06-21T00:00:00.000000000,2024-11-19T00:00:00.000000000
62,108,20.5,72.0,112,1307,0.07892882311486962,36,6,2021-10-11T00:00:00.000000000,2024-10-22T00:00:00.000000000
62,109,20.5,72.25,112,1307,0.07892882311486962,36,6,2021-10-11T00:00:00.000000000,2024-10-22T00:00:00.000000000
25,192,11.25,93.0,112,1307,0.07892882311486962,28,7,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
81,35,25.25,53.75,112,1307,0.07892882311486962,20,9,2021-02-01T00:00:00.000000000,2022-05-10T00:00:00.000000000
36,204,14.0,96.0,108,1311,0.07610993657505286,100,2,2024-04-22T00:00:00.000000000,2024-11-19T00:00:00.000000000
37,204,14.25,96.0,108,1311,0.07610993657505286,100,2,2024-04-22T00:00:00.000000000,2024-11-19T00:00:00.000000000
34,206,13.5,96.5,108,1311,0.07610993657505286,72,3,2024-04-18T00:00:00.000000000,2024-11-19T00:00:00.000000000
35,205,13.75,96.25,108,1311,0.07610993657505286,72,3,2024-04-18T00:00:00.000000000,2024-11-19T00:00:00.000000000
35,206,13.75,96.5,108,1311,0.07610993657505286,72,3,2024-04-18T00:00:00.000000000,2024-11-19T00:00:00.000000000
37,195,14.25,93.75,108,1311,0.07610993657505286,56,3,2024-07-15T00:00:00.000000000,2024-11-19T00:00:00.000000000
41,185,15.25,91.25,108,1311,0.07610993657505286,44,7,2024-04-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
42,186,15.5,91.5,108,1311,0.07610993657505286,44,7,2024-04-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
44,185,16.0,91.25,108,1311,0.07610993657505286,40,8,2024-04-22T00:00:00.000000000,2024-11-19T00:00:00.000000000
94,19,28.5,49.75,108,1311,0.07610993657505286,36,4,2023-08-14T00:00:00.000000000,2024-09-28T00:00:00.000000000
39,193,14.75,93.25,108,1311,0.07610993657505286,28,6,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
38,202,14.5,95.5,104,1315,0.07329105003523609,104,1,2024-08-08T00:00:00.000000000,2024-11-19T00:00:00.000000000
38,203,14.5,95.75,104,1315,0.07329105003523609,104,1,2024-08-08T00:00:00.000000000,2024-11-19T00:00:00.000000000
62,180,20.5,90.0,104,1315,0.07329105003523609,80,4,2024-05-24T00:00:00.000000000,2024-11-15T00:00:00.000000000
63,180,20.75,90.0,104,1315,0.07329105003523609,80,4,2024-05-24T00:00:00.000000000,2024-11-15T00:00:00.000000000
48,186,17.0,91.5,104,1315,0.07329105003523609,72,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
48,187,17.0,91.75,104,1315,0.07329105003523609,72,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
49,186,17.25,91.5,104,1315,0.07329105003523609,72,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
49,187,17.25,91.75,104,1315,0.07329105003523609,72,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
50,184,17.5,91.0,104,1315,0.07329105003523609,72,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
50,187,17.5,91.75,104,1315,0.07329105003523609,72,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
51,184,17.75,91.0,104,1315,0.07329105003523609,72,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
52,184,18.0,91.0,104,1315,0.07329105003523609,72,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
52,185,18.0,91.25,104,1315,0.07329105003523609,72,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
59,181,19.75,90.25,104,1315,0.07329105003523609,64,5,2024-04-22T00:00:00.000000000,2024-11-15T00:00:00.000000000
60,181,20.0,90.25,104,1315,0.07329105003523609,64,5,2024-04-22T00:00:00.000000000,2024-11-15T00:00:00.000000000
38,200,14.5,95.0,104,1315,0.07329105003523609,56,3,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
45,187,16.25,91.75,104,1315,0.07329105003523609,56,6,2024-06-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
46,187,16.5,91.75,104,1315,0.07329105003523609,56,6,2024-06-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
46,188,16.5,92.0,104,1315,0.07329105003523609,56,6,2024-06-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
47,187,16.75,91.75,104,1315,0.07329105003523609,56,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
40,183,15.0,90.75,104,1315,0.07329105003523609,52,5,2024-04-10T00:00:00.000000000,2024-11-15T00:00:00.000000000
40,184,15.0,91.0,104,1315,0.07329105003523609,52,5,2024-04-10T00:00:00.000000000,2024-11-15T00:00:00.000000000
42,184,15.5,91.0,104,1315,0.07329105003523609,52,5,2024-04-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
44,186,16.0,91.5,104,1315,0.07329105003523609,40,8,2024-04-22T00:00:00.000000000,2024-11-19T00:00:00.000000000
41,190,15.25,92.5,104,1315,0.07329105003523609,36,8,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
43,185,15.75,91.25,104,1315,0.07329105003523609,36,7,2024-04-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
43,186,15.75,91.5,104,1315,0.07329105003523609,36,8,2024-04-22T00:00:00.000000000,2024-11-19T00:00:00.000000000
32,206,13.0,96.5,104,1315,0.07329105003523609,32,6,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
33,206,13.25,96.5,104,1315,0.07329105003523609,32,6,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
31,206,12.75,96.5,104,1315,0.07329105003523609,28,6,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
38,193,14.5,93.25,104,1315,0.07329105003523609,28,6,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
39,194,14.75,93.5,104,1315,0.07329105003523609,28,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
42,187,15.5,91.75,104,1315,0.07329105003523609,28,7,2024-05-28T00:00:00.000000000,2024-11-19T00:00:00.000000000
41,187,15.25,91.75,104,1315,0.07329105003523609,20,8,2024-04-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
36,202,14.0,95.5,100,1319,0.07047216349541931,100,1,2024-08-12T00:00:00.000000000,2024-11-19T00:00:00.000000000
36,203,14.0,95.75,100,1319,0.07047216349541931,100,1,2024-08-12T00:00:00.000000000,2024-11-19T00:00:00.000000000
37,201,14.25,95.25,100,1319,0.07047216349541931,100,1,2024-08-12T00:00:00.000000000,2024-11-19T00:00:00.000000000
37,202,14.25,95.5,100,1319,0.07047216349541931,100,1,2024-08-12T00:00:00.000000000,2024-11-19T00:00:00.000000000
37,203,14.25,95.75,100,1319,0.07047216349541931,100,1,2024-08-12T00:00:00.000000000,2024-11-19T00:00:00.000000000
27,202,11.75,95.5,100,1319,0.07047216349541931,72,3,2024-01-13T00:00:00.000000000,2024-11-11T00:00:00.000000000
29,201,12.25,95.25,100,1319,0.07047216349541931,60,3,2024-01-25T00:00:00.000000000,2024-11-19T00:00:00.000000000
29,202,12.25,95.5,100,1319,0.07047216349541931,60,3,2024-01-25T00:00:00.000000000,2024-11-19T00:00:00.000000000
29,203,12.25,95.75,100,1319,0.07047216349541931,60,3,2024-01-25T00:00:00.000000000,2024-11-19T00:00:00.000000000
37,197,14.25,94.25,100,1319,0.07047216349541931,56,4,2024-05-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
29,194,12.25,93.5,100,1319,0.07047216349541931,44,4,2024-02-14T00:00:00.000000000,2024-11-15T00:00:00.000000000
30,194,12.5,93.5,100,1319,0.07047216349541931,44,4,2024-02-14T00:00:00.000000000,2024-11-15T00:00:00.000000000
37,194,14.25,93.5,100,1319,0.07047216349541931,32,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
61,109,20.25,72.25,100,1319,0.07047216349541931,32,6,2021-10-11T00:00:00.000000000,2024-10-22T00:00:00.000000000
38,192,14.5,93.0,100,1319,0.07047216349541931,28,7,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
54,183,18.5,90.75,96,1323,0.06765327695560254,76,3,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
49,185,17.25,91.25,96,1323,0.06765327695560254,72,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
50,185,17.5,91.25,96,1323,0.06765327695560254,72,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
50,186,17.5,91.5,96,1323,0.06765327695560254,72,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
51,185,17.75,91.25,96,1323,0.06765327695560254,72,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
51,186,17.75,91.5,96,1323,0.06765327695560254,72,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
28,202,12.0,95.5,96,1323,0.06765327695560254,64,3,2024-01-21T00:00:00.000000000,2024-11-11T00:00:00.000000000
51,183,17.75,90.75,96,1323,0.06765327695560254,64,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
52,183,18.0,90.75,96,1323,0.06765327695560254,64,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
30,203,12.5,95.75,96,1323,0.06765327695560254,60,3,2024-01-25T00:00:00.000000000,2024-11-19T00:00:00.000000000
37,198,14.25,94.5,96,1323,0.06765327695560254,56,4,2024-05-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
47,186,16.75,91.5,96,1323,0.06765327695560254,56,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
31,194,12.75,93.5,96,1323,0.06765327695560254,48,4,2024-02-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
32,194,13.0,93.5,96,1323,0.06765327695560254,48,4,2024-02-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
35,204,13.75,96.0,96,1323,0.06765327695560254,48,4,2024-04-22T00:00:00.000000000,2024-11-19T00:00:00.000000000
43,184,15.75,91.0,96,1323,0.06765327695560254,40,6,2024-04-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
45,185,16.25,91.25,96,1323,0.06765327695560254,40,7,2024-04-22T00:00:00.000000000,2024-11-19T00:00:00.000000000
39,183,14.75,90.75,96,1323,0.06765327695560254,32,6,2024-04-10T00:00:00.000000000,2024-11-15T00:00:00.000000000
39,184,14.75,91.0,96,1323,0.06765327695560254,32,6,2024-04-10T00:00:00.000000000,2024-11-15T00:00:00.000000000
64,172,21.0,88.0,96,1323,0.06765327695560254,32,8,2021-09-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
64,173,21.0,88.25,96,1323,0.06765327695560254,32,8,2021-09-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
31,205,12.75,96.25,96,1323,0.06765327695560254,28,5,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
38,194,14.5,93.5,96,1323,0.06765327695560254,28,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
39,191,14.75,92.75,96,1323,0.06765327695560254,28,7,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
39,192,14.75,93.0,96,1323,0.06765327695560254,28,7,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
40,191,15.0,92.75,96,1323,0.06765327695560254,28,7,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
19,236,9.75,104.0,96,1323,0.06765327695560254,20,9,2022-10-26T00:00:00.000000000,2024-11-19T00:00:00.000000000
41,188,15.25,92.0,96,1323,0.06765327695560254,20,8,2024-05-28T00:00:00.000000000,2024-11-19T00:00:00.000000000
26,204,11.5,96.0,92,1327,0.06483439041578576,72,2,2024-01-05T00:00:00.000000000,2024-11-11T00:00:00.000000000
49,184,17.25,91.0,92,1327,0.06483439041578576,72,3,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
53,183,18.25,90.75,92,1327,0.06483439041578576,72,3,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
35,195,13.75,93.75,92,1327,0.06483439041578576,56,4,2024-07-15T00:00:00.000000000,2024-11-19T00:00:00.000000000
36,195,14.0,93.75,92,1327,0.06483439041578576,56,4,2024-07-15T00:00:00.000000000,2024-11-19T00:00:00.000000000
46,186,16.5,91.5,92,1327,0.06483439041578576,56,5,2024-06-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
34,205,13.5,96.25,92,1327,0.06483439041578576,48,4,2024-04-18T00:00:00.000000000,2024-11-19T00:00:00.000000000
64,174,21.0,88.5,92,1327,0.06483439041578576,40,5,2023-09-03T00:00:00.000000000,2024-11-19T00:00:00.000000000
83,37,25.75,54.25,92,1327,0.06483439041578576,32,8,2021-03-09T00:00:00.000000000,2022-10-01T00:00:00.000000000
84,37,26.0,54.25,92,1327,0.06483439041578576,32,8,2021-03-09T00:00:00.000000000,2022-10-01T00:00:00.000000000
37,193,14.25,93.25,92,1327,0.06483439041578576,28,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
41,183,15.25,90.75,92,1327,0.06483439041578576,24,6,2024-04-14T00:00:00.000000000,2024-11-15T00:00:00.000000000
41,184,15.25,91.0,92,1327,0.06483439041578576,24,6,2024-04-14T00:00:00.000000000,2024-11-15T00:00:00.000000000
42,183,15.5,90.75,92,1327,0.06483439041578576,24,6,2024-04-14T00:00:00.000000000,2024-11-15T00:00:00.000000000
41,189,15.25,92.25,92,1327,0.06483439041578576,20,8,2024-05-28T00:00:00.000000000,2024-11-19T00:00:00.000000000
79,30,24.75,52.5,91,1328,0.06412966878083157,64,3,2021-01-01T00:00:00.000000000,2022-10-01T00:00:00.000000000
79,31,24.75,52.75,91,1328,0.06412966878083157,64,3,2021-01-01T00:00:00.000000000,2022-10-01T00:00:00.000000000
63,179,20.75,89.75,88,1331,0.06201550387596899,80,2,2024-07-11T00:00:00.000000000,2024-10-22T00:00:00.000000000
64,178,21.0,89.5,88,1331,0.06201550387596899,80,2,2024-07-11T00:00:00.000000000,2024-10-22T00:00:00.000000000
64,179,21.0,89.75,88,1331,0.06201550387596899,80,2,2024-07-11T00:00:00.000000000,2024-10-22T00:00:00.000000000
47,185,16.75,91.25,88,1331,0.06201550387596899,56,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
48,184,17.0,91.0,88,1331,0.06201550387596899,56,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
34,204,13.5,96.0,88,1331,0.06201550387596899,48,4,2024-04-22T00:00:00.000000000,2024-11-19T00:00:00.000000000
35,203,13.75,95.75,88,1331,0.06201550387596899,48,3,2024-08-12T00:00:00.000000000,2024-11-19T00:00:00.000000000
46,185,16.5,91.25,88,1331,0.06201550387596899,40,6,2024-06-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
64,175,21.0,88.75,88,1331,0.06201550387596899,40,4,2023-09-03T00:00:00.000000000,2024-11-07T00:00:00.000000000
38,183,14.5,90.75,88,1331,0.06201550387596899,32,5,2024-04-10T00:00:00.000000000,2024-11-15T00:00:00.000000000
38,184,14.5,91.0,88,1331,0.06201550387596899,32,5,2024-04-10T00:00:00.000000000,2024-11-15T00:00:00.000000000
44,184,16.0,91.0,88,1331,0.06201550387596899,32,6,2024-04-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
92,18,28.0,49.5,88,1331,0.06201550387596899,28,4,2023-08-14T00:00:00.000000000,2024-09-28T00:00:00.000000000
32,205,13.0,96.25,88,1331,0.06201550387596899,24,5,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
40,186,15.0,91.5,88,1331,0.06201550387596899,20,7,2024-04-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
40,187,15.0,91.75,88,1331,0.06201550387596899,20,7,2024-04-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
57,182,19.25,90.5,88,1331,0.06201550387596899,20,7,2024-04-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
35,196,13.75,94.0,84,1335,0.05919661733615222,56,4,2024-07-15T00:00:00.000000000,2024-11-19T00:00:00.000000000
36,196,14.0,94.0,84,1335,0.05919661733615222,56,4,2024-07-15T00:00:00.000000000,2024-11-19T00:00:00.000000000
45,186,16.25,91.5,84,1335,0.05919661733615222,40,6,2024-06-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
33,205,13.25,96.25,84,1335,0.05919661733615222,32,5,2024-04-18T00:00:00.000000000,2024-11-19T00:00:00.000000000
35,194,13.75,93.5,84,1335,0.05919661733615222,28,5,2024-07-15T00:00:00.000000000,2024-11-19T00:00:00.000000000
36,194,14.0,93.5,84,1335,0.05919661733615222,28,5,2024-07-15T00:00:00.000000000,2024-11-19T00:00:00.000000000
58,181,19.5,90.25,84,1335,0.05919661733615222,24,7,2024-04-14T00:00:00.000000000,2024-11-15T00:00:00.000000000
40,188,15.0,92.0,84,1335,0.05919661733615222,20,8,2024-04-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
40,189,15.0,92.25,84,1335,0.05919661733615222,20,8,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
40,190,15.0,92.5,84,1335,0.05919661733615222,20,8,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
35,199,13.75,94.75,80,1339,0.05637773079633545,56,2,2024-08-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
35,200,13.75,95.0,80,1339,0.05637773079633545,56,2,2024-08-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
36,197,14.0,94.25,80,1339,0.05637773079633545,56,4,2024-07-15T00:00:00.000000000,2024-11-19T00:00:00.000000000
36,198,14.0,94.5,80,1339,0.05637773079633545,56,2,2024-08-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
36,199,14.0,94.75,80,1339,0.05637773079633545,56,2,2024-08-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
36,200,14.0,95.0,80,1339,0.05637773079633545,56,2,2024-08-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
36,201,14.0,95.25,80,1339,0.05637773079633545,56,2,2024-08-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
